x-axis,1
second,Volt
-250.0000E-06,-482.4120551E-03
-249.7500E-06,-474.3718542E-03
-249.5000E-06,-482.4120551E-03
-249.2500E-06,-466.3316533E-03
-249.0000E-06,-474.3718542E-03
-248.7500E-06,-474.3718542E-03
-248.5000E-06,-466.3316533E-03
-248.2500E-06,-466.3316533E-03
-248.0000E-06,-466.3316533E-03
-247.7500E-06,-458.2914524E-03
-247.5000E-06,-458.2914524E-03
-247.2500E-06,-458.2914524E-03
-247.0000E-06,-450.2512515E-03
-246.7500E-06,-450.2512515E-03
-246.5000E-06,-458.2914524E-03
-246.2500E-06,-450.2512515E-03
-246.0000E-06,-450.2512515E-03
-245.7500E-06,-442.2110505E-03
-245.5000E-06,-442.2110505E-03
-245.2500E-06,-434.1708496E-03
-245.0000E-06,-418.0904478E-03
-244.7500E-06,-410.0502469E-03
-244.5000E-06,-410.0502469E-03
-244.2500E-06,-393.9698450E-03
-244.0000E-06,-385.9296441E-03
-243.7500E-06,-377.8894432E-03
-243.5000E-06,-377.8894432E-03
-243.2500E-06,-353.7688404E-03
-243.0000E-06,-353.7688404E-03
-242.7500E-06,-353.7688404E-03
-242.5000E-06,-345.7286395E-03
-242.2500E-06,-329.6482377E-03
-242.0000E-06,-329.6482377E-03
-241.7500E-06,-329.6482377E-03
-241.5000E-06,-313.5678358E-03
-241.2500E-06,-297.4874340E-03
-241.0000E-06,-289.4472331E-03
-240.7500E-06,-297.4874340E-03
-240.5000E-06,-297.4874340E-03
-240.2500E-06,-281.4070322E-03
-240.0000E-06,-273.3668312E-03
-239.7500E-06,-257.2864294E-03
-239.5000E-06,-241.2060276E-03
-239.2500E-06,-233.1658266E-03
-239.0000E-06,-233.1658266E-03
-238.7500E-06,-217.0854248E-03
-238.5000E-06,-217.0854248E-03
-238.2500E-06,-192.9648221E-03
-238.0000E-06,-184.9246211E-03
-237.7500E-06,-176.8844202E-03
-237.5000E-06,-160.8040184E-03
-237.2500E-06,-144.7236165E-03
-237.0000E-06,-144.7236165E-03
-236.7500E-06,-136.6834156E-03
-236.5000E-06,-128.6432147E-03
-236.2500E-06,-128.6432147E-03
-236.0000E-06,-112.5628129E-03
-235.7500E-06,-104.5226119E-03
-235.5000E-06,-96.4824110E-03
-235.2500E-06,-80.4020092E-03
-235.0000E-06,-72.3618083E-03
-234.7500E-06,-64.3216074E-03
-234.5000E-06,-64.3216074E-03
-234.2500E-06,-56.2814064E-03
-234.0000E-06,-40.2010046E-03
-233.7500E-06,-24.1206028E-03
-233.5000E-06,-16.0804018E-03
-233.2500E-06,-0.0E+00
-233.0000E-06,+0.0E+00
-232.7500E-06,+16.0804018E-03
-232.5000E-06,+16.0804018E-03
-232.2500E-06,+40.2010046E-03
-232.0000E-06,+40.2010046E-03
-231.7500E-06,+56.2814064E-03
-231.5000E-06,+56.2814064E-03
-231.2500E-06,+64.3216074E-03
-231.0000E-06,+80.4020092E-03
-230.7500E-06,+88.4422101E-03
-230.5000E-06,+96.4824110E-03
-230.2500E-06,+112.5628129E-03
-230.0000E-06,+120.6030138E-03
-229.7500E-06,+128.6432147E-03
-229.5000E-06,+128.6432147E-03
-229.2500E-06,+160.8040184E-03
-229.0000E-06,+152.7638175E-03
-228.7500E-06,+176.8844202E-03
-228.5000E-06,+184.9246211E-03
-228.2500E-06,+201.0050230E-03
-228.0000E-06,+201.0050230E-03
-227.7500E-06,+201.0050230E-03
-227.5000E-06,+217.0854248E-03
-227.2500E-06,+233.1658266E-03
-227.0000E-06,+241.2060276E-03
-226.7500E-06,+249.2462285E-03
-226.5000E-06,+257.2864294E-03
-226.2500E-06,+273.3668312E-03
-226.0000E-06,+281.4070322E-03
-225.7500E-06,+297.4874340E-03
-225.5000E-06,+297.4874340E-03
-225.2500E-06,+313.5678358E-03
-225.0000E-06,+321.6080368E-03
-224.7500E-06,+329.6482377E-03
-224.5000E-06,+337.6884386E-03
-224.2500E-06,+345.7286395E-03
-224.0000E-06,+345.7286395E-03
-223.7500E-06,+353.7688404E-03
-223.5000E-06,+369.8492423E-03
-223.2500E-06,+377.8894432E-03
-223.0000E-06,+377.8894432E-03
-222.7500E-06,+385.9296441E-03
-222.5000E-06,+393.9698450E-03
-222.2500E-06,+402.0100459E-03
-222.0000E-06,+418.0904478E-03
-221.7500E-06,+410.0502469E-03
-221.5000E-06,+426.1306487E-03
-221.2500E-06,+442.2110505E-03
-221.0000E-06,+450.2512515E-03
-220.7500E-06,+450.2512515E-03
-220.5000E-06,+458.2914524E-03
-220.2500E-06,+458.2914524E-03
-220.0000E-06,+474.3718542E-03
-219.7500E-06,+482.4120551E-03
-219.5000E-06,+482.4120551E-03
-219.2500E-06,+498.4924570E-03
-219.0000E-06,+506.5326579E-03
-218.7500E-06,+506.5326579E-03
-218.5000E-06,+514.5728588E-03
-218.2500E-06,+514.5728588E-03
-218.0000E-06,+506.5326579E-03
-217.7500E-06,+506.5326579E-03
-217.5000E-06,+514.5728588E-03
-217.2500E-06,+530.6532606E-03
-217.0000E-06,+530.6532606E-03
-216.7500E-06,+538.6934616E-03
-216.5000E-06,+538.6934616E-03
-216.2500E-06,+538.6934616E-03
-216.0000E-06,+546.7336625E-03
-215.7500E-06,+546.7336625E-03
-215.5000E-06,+546.7336625E-03
-215.2500E-06,+546.7336625E-03
-215.0000E-06,+546.7336625E-03
-214.7500E-06,+554.7738634E-03
-214.5000E-06,+554.7738634E-03
-214.2500E-06,+562.8140643E-03
-214.0000E-06,+570.8542652E-03
-213.7500E-06,+578.8944662E-03
-213.5000E-06,+570.8542652E-03
-213.2500E-06,+578.8944662E-03
-213.0000E-06,+578.8944662E-03
-212.7500E-06,+570.8542652E-03
-212.5000E-06,+570.8542652E-03
-212.2500E-06,+570.8542652E-03
-212.0000E-06,+562.8140643E-03
-211.7500E-06,+570.8542652E-03
-211.5000E-06,+562.8140643E-03
-211.2500E-06,+570.8542652E-03
-211.0000E-06,+562.8140643E-03
-210.7500E-06,+562.8140643E-03
-210.5000E-06,+554.7738634E-03
-210.2500E-06,+554.7738634E-03
-210.0000E-06,+554.7738634E-03
-209.7500E-06,+554.7738634E-03
-209.5000E-06,+554.7738634E-03
-209.2500E-06,+554.7738634E-03
-209.0000E-06,+554.7738634E-03
-208.7500E-06,+554.7738634E-03
-208.5000E-06,+538.6934616E-03
-208.2500E-06,+538.6934616E-03
-208.0000E-06,+530.6532606E-03
-207.7500E-06,+538.6934616E-03
-207.5000E-06,+530.6532606E-03
